,Log_Pop,White,Black,Asian,WomenRatio,Poverty,Unemployment,Professional,Construction,PublicWork,SelfEmployed,RepRatio,RepWon
2578,17.289271450841305,73.6,2.8,0.8,0.5012455282725553,11.0,4.9,30.6,11.7,10.8,6.7,0.7506320765087392,1
2579,14.285474467405765,54.8,14.5,0.3,0.3661174820972507,15.9,4.2,31.9,10.5,23.2,11.1,0.8318636096413874,1
2580,13.877571723485453,37.8,8.7,0.1,0.4046907182247026,19.3,4.1,27.4,16.5,21.8,7.7,0.7516575108922144,1
2581,16.809416454051725,66.6,10.4,1.1,0.5093946992651412,12.4,6.5,33.4,11.6,16.5,5.8,0.6574059513200887,1
2582,15.29870699562104,73.6,0.7,0.7,0.5145139681437007,5.7,4.4,44.8,9.1,13.6,10.7,0.751412429378531,1
2583,9.139551352398794,11.3,0.0,0.2,0.5035460992907801,24.8,0.0,19.1,28.4,33.9,0.0,0.6512820512820513,1
2584,9.409390936137704,77.1,0.7,0.0,0.5426470588235294,17.9,1.6,40.1,13.5,39.5,8.2,0.8869565217391304,1
2585,15.631432870336626,69.9,1.4,1.0,0.5161048836705344,13.8,6.0,30.3,12.7,15.2,12.5,0.745146324054247,1
2586,12.113742166049189,74.3,0.0,0.0,0.5171480144404332,22.1,6.4,26.0,17.9,18.5,11.5,0.8605456907752274,1
2587,8.174925682500678,73.4,0.0,0.0,0.4809688581314879,3.5,6.0,38.2,36.4,20.2,6.9,0.949685534591195,1
2588,11.826151214800207,38.1,0.1,0.0,0.384742495180391,10.6,8.1,24.2,21.6,35.7,7.7,0.7087980173482032,1
2589,14.944895039677872,21.0,3.5,2.0,0.4835129993658846,23.7,9.7,31.1,16.0,25.7,4.8,0.4987029251274711,1
2590,11.873828574886977,59.4,6.0,0.2,0.499333866240341,14.7,5.1,32.6,25.2,20.5,8.4,0.8065618591934381,1
2591,15.59225262541687,75.0,12.3,0.9,0.516689945547661,17.8,5.6,27.1,12.6,13.6,6.8,0.7772657450076805,1
2592,13.706496018061188,39.8,3.6,0.5,0.4889287851585877,20.5,3.6,34.8,18.1,18.2,7.1,0.791591726618705,1
2593,14.321434901940105,72.9,3.0,1.1,0.5045181458506326,12.0,7.4,32.4,15.4,21.8,7.7,0.7668816388467374,1
2594,12.85681455250301,17.6,1.2,0.1,0.4139929900242653,8.2,5.4,29.6,22.4,10.6,6.5,0.5521091811414393,1
2595,14.277505357331965,74.3,6.6,0.4,0.5167933934236366,10.5,2.9,32.8,14.1,15.3,9.9,0.8600175832763505,1
2596,14.040460970956584,63.7,11.0,0.9,0.496973293768546,13.8,4.5,26.5,13.1,15.7,11.7,0.7673905042326095,1
2597,14.0503588465876,76.5,7.2,0.7,0.4998821171755275,16.3,7.1,26.9,19.3,16.0,15.0,0.8624326493178952,1
2598,16.285618953639325,65.8,10.0,0.6,0.5056456862450553,16.2,7.8,24.7,18.1,13.9,6.5,0.788508391987006,1
2599,14.519144787997414,59.2,17.6,0.7,0.4859028960817717,20.7,10.3,27.3,12.4,25.7,10.0,0.7410763017137867,1
2600,11.7710767402628,66.0,0.4,0.7,0.4620886981402002,10.5,5.2,31.6,19.2,17.8,13.1,0.8795620437956204,1
2601,13.555907202377876,57.6,2.4,0.6,0.4562816573943369,16.3,3.8,25.2,16.8,15.8,12.2,0.8258305484568508,1
2602,14.30171052559045,87.1,0.7,0.4,0.5123545432037633,12.5,8.3,31.3,14.2,12.2,14.2,0.7900141087944819,1
2603,6.20945336562895,74.3,0.0,0.0,0.4729729729729729,17.1,0.0,33.3,5.1,28.2,17.9,0.8823529411764706,1
2604,18.18515612365488,54.5,6.9,2.1,0.5065125049489669,18.8,4.8,35.0,9.9,16.1,5.7,0.6443523874889695,1
2605,12.498101243994851,49.3,1.3,0.3,0.4888504753673293,18.0,8.1,31.1,19.8,16.1,8.8,0.8042534722222222,1
2606,12.99169898341288,62.2,2.0,0.0,0.4879066912216083,16.3,3.2,23.2,19.7,17.7,13.2,0.836405529953917,1
2607,17.906655762851283,56.7,14.2,1.5,0.5120706495197787,19.3,5.1,32.8,10.8,13.2,5.6,0.6010316146485243,1
2608,9.22881869049588,48.7,0.0,0.0,0.465,7.0,26.3,30.7,11.4,19.8,16.3,0.888030888030888,1
2609,13.770973539501576,55.8,17.4,1.1,0.3812862150368409,15.4,3.1,28.6,14.9,21.2,10.8,0.782616857518303,1
2610,13.307770031890705,70.9,23.7,0.0,0.5044378698224852,22.3,10.7,28.7,13.0,16.4,10.1,0.7065770718794543,1
2611,12.437492010125352,53.7,0.6,0.0,0.4851270957274202,7.0,1.9,29.3,24.9,12.0,11.4,0.854578923147722,1
2612,12.009128789539256,71.9,0.0,2.5,0.4662785055798156,12.6,2.8,21.0,23.8,7.5,17.3,0.8002411575562701,1
2613,15.165221068220944,44.9,10.2,2.0,0.5033474853037231,20.6,6.4,23.9,18.2,14.4,6.0,0.7112925366664259,1
2614,15.810546531950356,2.6,0.2,0.4,0.5037149170886186,24.5,12.9,21.1,14.0,20.6,4.4,0.4462675919320319,0
2615,15.567124242660142,44.5,2.3,0.6,0.4835420614649419,12.7,5.3,31.1,15.4,15.8,8.6,0.6852111442088663,1
2616,11.051888655905378,59.0,0.6,0.0,0.4540744229863401,9.8,5.1,30.9,29.3,23.5,15.7,0.7959381044487428,1
2617,17.286657022888974,47.3,5.9,1.8,0.4975200615450048,8.7,3.5,34.4,16.7,9.7,7.3,0.7650797377291098,1
2618,14.57925700275532,62.9,8.4,0.5,0.5018587360594795,16.0,5.5,28.9,18.0,19.3,7.4,0.7498121712997746,1
2619,12.254733389246674,81.3,0.2,0.1,0.5344792306118273,14.9,2.9,29.8,12.0,18.4,10.0,0.8797619047619047,1
2620,13.09901899101923,48.7,10.3,0.4,0.3826077045817187,7.9,6.4,32.3,14.6,24.3,8.2,0.8378378378378378,1
2621,14.244215157319491,86.3,0.2,0.1,0.5098423168092343,15.5,6.6,26.0,18.9,11.3,6.8,0.870905782450465,1
2622,19.0296835469496,67.9,4.5,2.8,0.5047824405301324,10.3,4.9,39.8,10.5,10.7,8.1,0.7041880145803064,1
2623,14.426264754702098,33.7,3.2,7.9,0.4791969476744186,16.9,4.1,22.1,16.5,13.8,4.4,0.7820236813778256,1
2624,13.613098794209224,65.1,23.6,0.1,0.5193934557063049,15.7,9.9,25.4,7.6,17.6,6.6,0.6874888133166279,1
2625,10.121533517340032,76.5,3.5,0.0,0.4838420107719928,12.2,8.1,35.9,22.4,17.7,17.7,0.9235474006116208,1
2626,15.99724564999752,59.9,17.2,1.6,0.5215330754766018,24.9,8.6,32.1,12.5,19.2,7.2,0.6420838721596157,1
2627,15.557912379863849,57.3,13.1,0.6,0.5081573001098696,18.8,9.4,27.8,12.8,15.8,8.5,0.7154707590211531,1
2628,13.79228192717896,73.6,21.3,0.1,0.4758581800239656,15.7,11.6,21.6,16.6,19.2,3.8,0.7966710182767625,1
2629,13.87171276283522,57.0,4.9,0.3,0.4910607071380921,16.8,7.1,27.9,14.4,18.5,7.1,0.7637271214642263,1
2630,18.451549203863923,30.3,3.6,1.9,0.5067115966124011,16.7,5.9,29.4,13.0,15.3,6.8,0.5020043816715611,1
2631,13.355901638328415,44.5,0.2,0.2,0.489412438000763,13.0,7.6,22.9,25.7,12.8,7.8,0.8812284550297712,1
2632,11.024447124040648,75.8,5.6,0.1,0.4200672107537206,11.1,3.8,35.3,11.9,11.9,5.2,0.8999018645731109,1
2633,16.356537940619834,81.4,8.3,1.1,0.5053569938862339,14.2,6.0,29.4,14.0,13.2,4.7,0.8030044571617234,1
2634,14.778744509158738,75.4,2.4,0.6,0.5053541570315557,18.3,7.9,24.3,14.1,11.4,9.9,0.8087557603686636,1
2635,14.524908953179844,73.4,16.3,0.6,0.5064477814541444,15.3,3.8,24.0,18.2,11.2,8.0,0.8103927702467848,1
2636,16.942640497403705,84.4,1.3,0.5,0.5034653033033509,9.2,5.5,38.3,12.1,14.6,8.5,0.8059885684593401,1
2637,13.268980531649836,35.1,1.6,0.2,0.4868807618275757,17.3,2.8,26.2,16.7,14.2,9.6,0.7987280209502432,1
2638,13.94800213097767,25.9,4.1,0.4,0.4268539610225259,11.5,3.7,21.3,20.0,22.6,8.1,0.6814328105129293,1
2639,15.519574828892551,70.9,10.4,0.6,0.4616596415038106,18.7,8.5,22.8,17.9,18.4,8.7,0.7626888961892248,1
2640,16.887387231791976,45.2,9.3,5.2,0.4847232533201352,21.7,4.2,24.2,12.3,11.8,5.5,0.6756476683937824,1
2641,12.811976694370289,13.6,0.0,5.0,0.5052148518982061,26.3,9.8,28.0,22.8,30.3,13.1,0.3221626452189455,0
2642,13.457124331540804,85.8,1.5,0.1,0.4911968699982216,13.1,5.7,27.0,16.9,11.7,14.3,0.8456364829396326,1
2643,16.994265033718975,73.4,2.8,1.5,0.5086325755254612,9.6,3.7,37.3,8.9,16.3,8.3,0.774955375532061,1
2644,11.8668925276766,28.9,0.7,0.0,0.4682730923694779,18.0,3.9,19.7,25.8,16.8,9.0,0.8328912466843501,1
2645,11.71338651493703,80.0,0.2,0.0,0.5375223347230494,20.2,6.1,28.9,13.6,10.7,15.9,0.8231462925851704,1
2646,13.592573831037898,73.1,17.6,0.0,0.530235570306808,16.5,9.0,26.5,14.5,19.2,9.8,0.7731941116056145,1
2647,13.852431973992545,18.2,4.5,1.1,0.3957136096274761,13.2,8.0,22.5,15.9,25.9,3.8,0.6060361088655349,1
2648,12.832296678749884,42.3,5.0,0.1,0.50404497463321,16.6,7.9,24.1,17.4,14.8,10.4,0.6517251548215865,1
2649,9.79603960882977,90.6,0.0,0.4,0.545556805399325,3.3,2.4,46.2,9.3,24.0,17.8,0.9548736462093864,1
2650,14.02989109968829,57.9,19.7,0.3,0.5043343097985293,15.2,7.7,30.1,16.0,19.8,8.0,0.6914880587875076,1
2651,16.464258561114143,72.3,6.0,2.4,0.5082288141217068,5.8,4.9,47.5,7.3,14.5,5.5,0.6741065692626788,1
2652,13.32558654521057,62.3,1.3,1.1,0.5080849405805572,16.3,3.2,31.1,17.9,21.5,9.6,0.8558902877697842,1
2653,15.694412302875994,64.7,17.0,0.5,0.4755403009844227,15.8,5.7,26.7,15.9,13.1,6.8,0.7682014589044278,1
2654,13.348313209103567,86.1,7.6,0.1,0.4983219867676671,20.0,7.1,18.7,14.9,13.9,8.6,0.8676097207109177,1
2655,13.036688768795663,68.8,20.8,0.0,0.5056527430679519,24.4,13.4,28.1,12.2,9.3,9.4,0.7489414694894146,1
2656,14.743782540330756,74.9,10.7,0.0,0.5056495115906109,17.2,6.5,22.0,22.4,15.0,7.6,0.7976293272627365,1
2657,16.02900677154733,39.4,1.5,1.0,0.4976296229829363,15.2,4.9,26.0,18.2,17.1,4.9,0.630887352458077,1
2658,12.514467502819269,65.3,2.8,0.0,0.4959835925482823,17.4,3.2,29.0,24.5,16.4,13.1,0.8846301264852434,1
2659,11.608254821977908,47.7,0.3,0.1,0.4964766175528507,10.2,6.3,29.2,21.2,26.8,6.0,0.8068669527896996,1
2660,14.082315394198206,53.6,4.5,0.2,0.4554364118528767,12.8,4.6,23.7,20.7,13.1,9.8,0.8414387031408308,1
2661,11.709083812550343,85.6,0.2,0.2,0.4991039426523297,17.7,7.0,33.4,14.7,17.5,9.9,0.9048780487804878,1
2662,14.64886311085005,62.1,18.8,0.5,0.504067888979719,23.1,7.4,26.8,21.8,15.7,9.1,0.7879656160458453,1
2663,11.58261245126702,55.8,0.3,0.0,0.4815780893381154,14.8,1.5,29.2,19.4,13.5,12.1,0.8858858858858859,1
2664,17.761999148385943,60.3,17.4,1.6,0.5170215541868929,16.3,6.5,33.0,10.7,12.0,6.0,0.682601950573611,1
2665,13.078484417411447,78.7,0.6,0.0,0.5196531791907515,21.5,2.8,34.8,16.5,11.9,6.1,0.8218218218218218,1
2666,15.952650256991202,0.6,0.0,0.1,0.5141122674235257,35.0,15.0,22.3,17.9,22.5,8.3,0.4681238615664845,0
2667,13.193063279130408,72.1,2.2,0.5,0.4846769887880405,21.3,4.7,25.1,17.6,14.6,12.5,0.8870545073375262,1
2668,10.153552031708111,57.4,0.3,0.0,0.466198419666374,17.0,2.6,32.2,10.3,23.5,14.6,0.9125,1
2669,10.08214904135387,72.6,3.5,0.0,0.4880073800738007,13.9,2.4,34.8,16.7,30.5,13.1,0.831081081081081,1
2670,11.927037168720297,39.2,0.1,0.0,0.4537750385208012,6.5,5.9,31.6,19.6,13.7,11.1,0.7803320561941252,1
2671,12.880540134333732,47.5,5.7,0.2,0.4755337488396764,22.2,5.9,30.3,13.8,15.3,12.5,0.7761884728649558,1
2672,20.91974424711757,48.3,15.6,5.1,0.5104329086165829,13.5,5.4,36.6,9.0,11.3,5.6,0.4850952038746906,0
2673,17.046559183532306,64.5,7.4,1.9,0.5105450945918993,16.1,4.4,30.6,11.5,15.7,6.0,0.7069665170989828,1
2674,9.493855449240822,33.1,3.2,0.0,0.5048543689320388,17.1,6.8,33.1,12.3,29.2,20.4,0.7245119305856833,1
2675,13.638775278489836,40.8,4.6,0.0,0.4705605644845159,13.7,9.4,31.1,22.8,17.2,8.0,0.7714677640603567,1
2676,10.589651146514786,82.5,0.1,0.3,0.5425048669695003,17.1,5.2,35.1,14.1,19.5,15.1,0.896551724137931,1
2677,14.99541385222515,46.3,9.1,0.8,0.5084802841048249,19.3,6.1,22.8,10.4,9.9,6.5,0.7119345434026145,1
2678,16.834989450055826,54.3,4.0,1.1,0.5051750979419363,12.9,3.8,32.2,13.1,15.9,7.0,0.7070866486924882,1
2679,20.166172892060118,49.3,7.9,6.3,0.4957274618726754,13.9,4.5,47.4,8.1,14.9,7.3,0.2614434266027765,0
2680,13.821873612165758,79.1,9.5,0.4,0.519439265244113,18.4,10.2,27.5,12.8,20.8,9.2,0.8012350998132989,1
2681,14.389093521904474,79.6,10.8,0.3,0.4534862043251305,15.8,9.5,23.6,16.8,17.9,4.2,0.8436985172981878,1
2682,15.305848004314882,80.7,8.9,0.2,0.5053819187280897,13.8,8.3,29.1,13.1,12.4,7.2,0.8291723486835204,1
2683,11.803727526553114,43.0,6.7,0.3,0.5113286713286713,18.0,1.1,27.4,24.3,22.5,7.8,0.8527696793002916,1
2684,14.721473061514796,27.1,0.1,1.0,0.5118267629094947,17.9,5.9,24.1,18.2,20.6,8.8,0.5931975403535742,1
2685,15.579787329526992,15.9,1.1,0.5,0.4928944789284547,20.9,6.6,25.5,15.2,26.4,5.5,0.5364937504047665,1
2686,15.710133779596354,84.3,2.6,0.5,0.5092618501315127,14.2,5.9,30.0,14.6,15.0,10.3,0.8510069165806871,1
2687,16.481767903894667,45.4,5.8,1.1,0.5105880810332394,14.8,5.1,30.0,13.2,11.4,7.8,0.6766708189692633,1
2688,16.111828480114976,56.9,22.9,1.2,0.4149086390465701,24.3,3.4,31.7,8.8,35.0,3.9,0.6434131235353198,1
2689,15.564000591218852,43.0,24.9,0.7,0.5002580352166464,18.0,7.8,26.5,14.0,15.9,7.9,0.6220444910624535,1
2690,13.489095315413504,41.4,4.8,0.3,0.496434162463037,11.6,6.1,28.6,19.2,17.3,7.5,0.7965101990661096,1
2691,15.081275374083033,64.5,17.0,1.8,0.5038797703868232,13.2,6.2,32.7,10.9,15.9,10.1,0.7364741986815185,1
2692,18.04058939506606,3.5,0.3,0.5,0.5117014805803638,31.5,5.7,26.2,10.2,17.3,6.9,0.3761234772255376,0
2693,15.33838819986657,45.3,13.8,0.1,0.5086893555394641,17.5,5.3,25.4,17.6,12.6,6.5,0.7071030475512866,1
2694,12.450953464712992,68.3,2.7,0.1,0.487229862475442,19.2,5.6,25.5,21.6,21.0,10.0,0.921075085324232,1
2695,17.007750010639008,66.1,9.9,2.0,0.4814081257873089,18.9,4.8,33.2,10.4,19.9,5.4,0.6866288405952253,1
2696,13.663113308455806,59.4,8.0,0.9,0.5054733271662041,16.5,5.8,26.5,11.4,24.9,6.9,0.7733157779240728,1
2697,14.41461917682962,11.1,0.7,0.1,0.4587206373918219,35.6,14.5,21.5,18.8,21.3,11.8,0.4348833066096561,0
2698,18.95535760232272,60.9,6.0,6.0,0.50796851546193,7.0,4.8,45.6,7.4,14.5,6.4,0.4752459966594528,0
2699,15.526652058906942,57.7,1.3,0.3,0.4978709882427709,10.2,6.0,31.8,14.2,18.0,8.6,0.7339985688160928,1
2700,12.924998023446696,36.9,2.3,0.0,0.4897775491834897,17.9,4.1,23.5,19.4,15.1,4.6,0.819158878504673,1
2701,15.94870942951026,77.5,1.2,0.5,0.497746928708081,13.0,6.0,29.6,14.3,13.7,8.0,0.8273751224289911,1
2702,15.40257909683718,83.2,5.5,0.1,0.5031051598753319,13.3,7.8,28.7,15.5,14.1,7.1,0.8300941258497473,1
2703,13.050018668552331,33.2,0.0,0.0,0.4946350666195024,12.3,7.5,21.8,27.8,17.5,10.7,0.816679188580015,1
2704,14.148953164809123,78.8,1.5,0.4,0.5088627105581857,16.5,4.5,31.5,15.1,17.1,11.9,0.8551840269425066,1
2705,13.81528321638227,5.2,0.0,0.7,0.5012140131807146,34.1,12.4,17.7,16.8,21.0,12.6,0.5232947232947233,1
2706,13.568906154502084,5.4,0.5,0.0,0.4928406846609611,36.2,10.1,29.0,16.7,21.2,4.9,0.3392531876138434,0
2707,12.647008638441648,88.7,0.0,0.2,0.4861241035235422,10.5,4.7,23.9,15.9,16.6,5.8,0.8629522894652578,1
2708,15.67126461950371,87.3,0.5,0.8,0.4936376528304779,10.2,5.5,31.5,10.2,15.3,5.0,0.7796794152766219,1
2709,16.876133200043018,83.8,0.7,2.1,0.4991437217345038,15.2,3.6,37.9,7.8,18.0,4.4,0.6408303565410798,1
2710,14.324180546618742,83.3,0.7,0.4,0.5081903276131046,16.2,5.4,27.9,15.0,21.5,4.3,0.7030462184873949,1
2711,9.45532722030456,94.9,0.1,0.0,0.3945868945868946,4.0,1.0,19.8,13.0,21.8,4.4,0.792332268370607,1
2712,18.35370251590252,84.5,1.2,1.8,0.4968788901924609,6.2,3.3,40.6,7.2,18.0,3.9,0.5956766465695752,1
2713,14.306275342896468,85.4,0.1,0.5,0.4905967718051236,12.7,6.2,30.7,20.0,18.9,4.8,0.8704519119351101,1
2714,13.34568244818678,91.4,0.1,0.6,0.490297790585975,12.9,4.4,29.0,17.5,24.1,7.2,0.8564739413680782,1
2715,12.293471648838134,89.5,0.0,0.2,0.4754980079681274,13.1,4.6,26.4,15.8,23.3,7.4,0.7793427230046949,1
2716,13.220378327695228,88.1,0.2,0.4,0.4946563285834032,12.7,6.4,28.0,14.6,14.1,10.3,0.4284352963598246,0
2717,15.565816107100892,86.3,0.5,0.6,0.5029688273132112,20.9,6.2,31.5,10.5,20.2,4.4,0.7430349037408045,1
2718,13.384513961398618,92.4,0.2,0.1,0.4865345053300916,12.8,2.9,27.9,15.1,18.2,6.0,0.8540967092008059,1
2719,12.822969090453288,91.7,0.1,0.4,0.4954457631796853,11.1,4.0,30.6,11.1,21.3,6.1,0.7085795320255259,1
2720,13.62696380700029,83.3,0.3,0.8,0.4892103391036281,11.6,2.9,29.4,19.3,17.5,8.7,0.8682519280205655,1
2721,13.42705089315088,95.3,0.4,0.6,0.49001271109497,2.4,3.4,41.7,11.7,16.2,4.7,0.7765287769784173,1
2722,10.861086905995396,95.8,0.2,0.0,0.4806451612903226,12.9,1.9,38.7,10.7,19.7,5.7,0.8804100227790432,1
2723,11.171802288682985,88.9,0.1,0.0,0.5171218032076289,18.0,1.8,29.2,25.9,14.5,5.7,0.8402323892519971,1
2724,20.0778327641907,72.1,1.7,3.9,0.4979768681666215,10.4,4.3,38.8,7.9,12.7,4.6,0.4160345011450375,0
2725,13.891119151152717,44.0,0.2,0.5,0.4962153623379188,28.4,8.4,33.2,14.0,31.9,7.3,0.5067373853211009,1
2726,14.818382455041156,86.1,0.9,0.4,0.4700609165166828,16.9,6.8,34.2,15.0,17.0,8.0,0.8145638629283489,1
2727,14.355419925653178,92.1,0.4,0.2,0.4868565431038595,13.3,4.8,27.0,16.6,20.7,7.2,0.8625059552167699,1
2728,15.277977485003776,84.8,0.7,1.6,0.4840552717021972,7.5,2.3,46.8,7.9,12.6,7.2,0.3875552867349639,0
2729,15.951216403925462,83.4,0.5,0.8,0.4958410278264438,6.9,6.5,32.1,11.4,18.6,3.8,0.6473016264169542,1
2730,15.149389893961402,81.9,0.5,0.5,0.4922268387309798,11.6,6.7,28.6,17.4,17.9,4.8,0.8539506729345097,1
2731,19.136951072252828,83.0,0.5,1.5,0.4954448946740307,11.8,4.3,41.0,7.6,11.4,4.6,0.654347508849092,1
2732,14.838908446383629,83.6,0.1,1.2,0.4914693236879819,7.8,2.4,36.7,10.6,15.1,6.5,0.6019964309614098,1
2733,17.2472692671608,84.9,0.6,0.7,0.5039241018916678,14.2,5.2,30.9,9.8,13.1,5.5,0.7298302695081612,1
2734,11.398743691938192,91.8,0.1,0.9,0.4803703703703704,9.2,1.9,30.0,16.9,19.1,10.2,0.7539877300613497,1
2735,17.897118679806127,76.7,1.0,1.1,0.4979864891991429,12.1,4.8,32.9,10.4,18.7,3.9,0.5772240310891713,1
2736,15.168397904810574,93.0,0.9,1.9,0.5053903598099118,7.8,4.4,40.8,13.1,10.3,11.5,0.2843584760699598,0
2737,15.13787170725502,94.7,0.8,0.4,0.5093748266489155,12.8,4.4,36.1,10.1,10.8,11.4,0.3456082394092499,0
2738,14.900112062977456,95.1,0.9,0.6,0.4974489795918367,12.3,4.9,34.8,12.6,13.8,10.9,0.403064049713899,0
2739,17.29656674393341,89.2,2.5,3.8,0.5097182967357207,11.3,4.1,47.6,6.5,14.3,5.6,0.2117560528357397,0
2740,12.598750409571752,95.6,1.0,0.5,0.4945993873931968,15.5,5.1,27.8,13.5,19.1,9.6,0.5356495468277945,1
2741,15.575066464578656,94.2,0.6,0.3,0.5032161586365126,8.0,4.4,36.2,11.7,17.5,7.6,0.4331988472622478,0
2742,12.762797262498232,93.2,0.2,0.5,0.5061870503597122,7.5,4.9,37.5,10.6,13.6,8.9,0.3730420445177246,0
2743,14.620620773015228,94.9,0.8,0.6,0.503632249612957,14.0,3.8,37.6,11.5,12.1,10.5,0.2773114841460165,0
2744,14.81883179165538,95.7,0.7,0.3,0.5032005812947649,11.5,4.3,38.4,14.1,14.6,13.3,0.3599185573007563,0
2745,14.718051183817598,95.5,0.4,0.3,0.4978293940855627,14.2,4.4,33.5,14.1,16.1,12.0,0.4600169539417915,0
2746,15.86486321652392,95.5,0.7,1.1,0.5094342784368926,11.4,4.7,34.2,10.8,13.8,8.4,0.4295333450436208,0
2747,15.840851669071224,94.4,0.8,0.6,0.5059378780392224,11.8,3.9,44.7,9.3,17.4,8.9,0.2518974127472279,0
2748,15.403145205669796,93.5,0.8,1.0,0.511400350780024,14.1,5.6,40.2,11.4,12.9,12.2,0.246328029375765,0
2749,15.759810180732511,95.0,0.7,0.8,0.5103000811030008,10.2,4.5,39.1,9.7,12.8,8.1,0.2882708375495099,0
2750,15.003166506665169,60.3,28.3,0.7,0.5103836784409257,19.8,5.4,31.1,15.1,18.1,7.1,0.5355599673011795,1
2751,16.681471776502118,77.2,9.5,5.0,0.5215926930212644,9.8,3.2,54.0,6.2,24.5,7.2,0.3186008759839505,0
2752,13.918956383482517,91.9,5.5,0.1,0.5102330686293498,19.3,4.4,28.3,13.2,12.2,6.0,0.7076086956521739,1
2753,13.644081593265676,72.4,23.7,0.1,0.4810185908451804,13.0,3.3,25.8,17.2,15.8,6.7,0.6770506217811832,1
2754,14.957600875252634,75.5,17.6,0.6,0.5181809610610013,13.4,5.6,27.9,9.8,16.2,5.0,0.6413592796979378,1
2755,13.916439322580777,76.7,20.1,0.2,0.5144871297374207,14.4,3.5,33.2,12.9,18.0,2.8,0.7161786706561231,1
2756,17.808348344844063,62.3,8.5,10.2,0.5015858217083308,8.2,3.2,69.0,4.1,24.9,4.2,0.1699331475474743,0
2757,16.182821077226183,91.4,4.0,0.6,0.4932786664874311,8.8,4.1,32.8,9.3,16.9,6.0,0.7181201776946458,1
2758,12.122180901259751,85.3,2.7,0.3,0.4816061013907582,9.3,9.1,21.6,11.0,17.0,1.5,0.7300955414012739,1
2759,16.23853535822159,88.2,7.0,1.3,0.5083743969787504,8.9,4.4,34.9,9.9,13.2,5.0,0.7236949097414214,1
2760,12.671541066711884,94.3,4.8,0.0,0.4455855303494788,8.3,6.7,23.7,5.4,18.8,4.6,0.8258890469416785,1
2761,15.016677729018491,93.0,3.0,0.9,0.5046306072581375,7.7,3.8,38.4,10.5,13.9,5.6,0.7079758053172035,1
2762,14.004483835967672,41.1,54.1,0.5,0.479342865835108,20.9,7.8,26.3,13.6,24.9,6.8,0.4208349003384731,0
2763,14.464737178058083,95.4,2.8,0.5,0.496793596037327,26.5,8.6,25.9,20.7,17.6,4.1,0.8322651712397356,1
2764,14.057314877782703,61.1,34.3,0.3,0.4448029094321915,16.6,8.4,27.8,16.6,19.0,6.6,0.5540787708815998,1
2765,15.751282525988136,80.3,14.0,0.9,0.5151202001522898,11.7,3.4,32.6,10.8,10.9,5.7,0.7012708367717445,1
2766,14.86732700894502,63.6,28.1,0.9,0.5046003546455218,11.9,6.3,28.8,12.0,21.2,4.6,0.5048755375204409,1
2767,14.861426209683897,95.0,0.2,0.1,0.4963214297712232,14.6,3.8,27.1,14.1,16.1,9.0,0.8044099891974328,1
2768,12.777666280880757,41.5,45.9,0.9,0.5105383081743093,13.2,6.2,23.0,12.8,16.6,3.9,0.3919430224794124,0
2769,13.571752643503546,67.5,29.6,0.1,0.5079664914586071,22.7,6.8,27.1,12.9,21.7,8.2,0.6125561978163134,1
2770,18.35635739686644,62.8,22.4,3.4,0.5183346543740353,7.2,5.6,42.1,7.9,18.1,4.5,0.4527860660310991,0
2771,13.806851662192422,86.9,4.9,1.0,0.4979415253645942,10.4,3.3,41.0,12.9,18.5,9.6,0.5483734685255598,1
2772,12.325024310191417,99.4,0.1,0.0,0.5078931982069772,9.3,4.1,25.5,11.2,26.4,2.2,0.7917577271308148,1
2773,15.6037132656711,71.1,13.6,1.4,0.4967968671553369,8.9,5.9,36.1,12.9,17.1,6.6,0.5835064319813418,1
2774,13.258124324938922,63.1,32.5,0.0,0.5069919363070328,21.8,7.0,30.1,15.0,20.0,9.4,0.5640881913303438,1
2775,13.889979206371562,97.8,0.8,0.0,0.4914696001580924,23.0,5.6,26.5,14.7,27.8,5.5,0.7832129717945224,1
2776,14.774838524687809,62.1,31.8,0.4,0.5059751007740877,14.8,8.3,27.0,11.8,21.2,4.4,0.5717761557177615,1
2777,13.4360608294651,54.9,37.8,0.2,0.5579716683208518,12.3,5.6,26.9,13.0,18.9,5.0,0.4936586932091829,1
2778,20.12313627323864,51.7,9.3,18.8,0.5047364107306104,6.1,4.5,56.6,5.7,20.8,5.5,0.2786379911710006,0
2779,16.06183525130698,80.9,7.5,1.4,0.5050434172441014,6.2,4.0,42.8,12.4,19.6,6.8,0.567687959299039,1
2780,13.928703419193356,93.7,2.5,0.0,0.4971142747210466,12.0,5.5,30.7,15.8,14.6,8.6,0.653680562847842,1
2781,14.67225958164031,78.7,13.5,0.7,0.5431460415948524,6.1,4.8,45.0,10.2,21.3,6.1,0.5090194120217215,1
2782,15.780257803353448,87.1,7.9,0.4,0.5090178936332782,14.8,5.4,32.8,11.5,13.1,6.2,0.6968716648879403,1
2783,16.35438714227391,84.5,4.0,1.4,0.5030793468920081,5.6,4.1,37.3,11.5,16.5,5.3,0.6194984491252256,1
2784,14.041915775225847,95.1,2.4,0.2,0.5095156222209047,11.3,4.8,25.2,12.3,21.1,3.2,0.7407886231415644,1
2785,15.1766017167513,85.1,8.2,0.5,0.5064668556770623,8.7,3.3,30.4,14.7,19.3,5.4,0.6576911173011452,1
